indice_tiempo,emae_original,emae_desestacionalizada,emae_tendencia_ciclo,emae_original_via,emae_desestacionalizada_vm,emae_tendencia_ciclo_vm
2011-08-01,146.3985053847187,146.97883486890558,146.5823680764683,0.06668701445199815,-0.000728835435093771,0.0008253288955913263
2011-09-01,147.170906821271,148.38147763534297,146.5464601474724,0.07662585153728302,0.009543161555801306,-0.00024496758694169784
2011-10-01,145.0500024277993,147.3048610989091,146.36210599787717,0.07334055546381706,-0.007255734028203449,-0.0012579911477200766
2011-11-01,146.3616451241655,147.32191497764512,146.05351010986047,0.04844469087463892,0.00011577268128704077,-0.0021084411563549567
2011-12-01,143.36165785374328,147.81524330217457,145.65696087176667,0.035269289724461285,0.0033486418134349096,-0.0027150955687098135
2012-01-01,136.19408129361287,147.6224925248921,145.22151441254533,0.02342375809158753,-0.0013039979705506254,-0.0029895341535012675
2012-02-01,132.3605259407412,144.68100445921374,144.80192377070892,0.02201097667225497,-0.0199257444808579,-0.0028893146000697812
2012-03-01,147.44101624495764,145.48251206619503,144.4491859462714,0.002987562282469156,0.005539826115924029,-0.0024360023351353275
2012-04-01,145.52027831854522,141.69626343913833,144.20613756031423,-0.036518122721296606,-0.02602545538486396,-0.0016825874397629547
2012-05-01,157.40418371936033,140.41305359650482,144.10493413413013,-0.05279965037429136,-0.009056059852874512,-0.0007017969407978341
2012-06-01,149.0331017415051,140.82394477858668,144.16224353671313,-0.04888874791414139,0.0029263032998527194,0.00039769216042003565
2012-07-01,146.86279961903688,144.83236593418312,144.3775277077383,0.0033113654117397574,0.028464059588010855,0.0014933464251360817
2012-08-01,145.69325698881013,144.97562114730982,144.7339068483856,-0.004817319644454443,0.00098911049476186,0.0024683837319111035
2012-09-01,142.47153651731426,146.1948832432824,145.20093838123552,-0.03193138104166053,0.00841011810346842,0.003226828757819362
2012-10-01,147.23130295530083,147.16618558206417,145.73856648142075,0.015038266053027485,0.006643887373030993,0.003702648937251638
2012-11-01,146.37343184468628,147.06520548108995,146.3055239084392,8.053148426128586e-05,-0.0006861637445778968,0.003890236062468233
2012-12-01,143.58505809958143,149.21704121093654,146.86357262284892,0.001558298426389939,0.014631847980678856,0.003814269615403987
2013-01-01,136.51707182504433,145.97187413684748,147.38025887792938,0.0023715460199416325,-0.021747965565820523,0.0035181375875099263
2013-02-01,132.795321964955,148.64510704686597,147.82998536929807,0.0032849372660280094,0.018313342387536836,0.0030514703583280323
2013-03-01,149.40394566736484,148.68115457780522,148.19388310676132,0.013313319945828397,0.00024250734958869202,0.0024615962489218644
2013-04-01,155.94159584157654,148.7589499870227,148.45879982254243,0.07161419455382685,0.0005232365153364072,0.001787635968687482
2013-05-01,167.9734791225302,148.41220592139757,148.6178673472376,0.06714748714693712,-0.0023309122957333272,0.0010714590504927912
2013-06-01,156.27186443024067,149.03423365371407,148.66738654633664,0.04857150930999921,0.004191216810334027,0.0003331981543198026
2013-07-01,150.73100129825897,148.11916918310732,148.60582566350826,0.02633888016064148,-0.006139961592535314,-0.0004140846506992091
2013-08-01,148.42144953050052,150.083036476437,148.4372225561299,0.018725592371786347,0.013258697737508384,-0.0011345659339096414
2013-09-01,147.0048441881334,150.0719016850012,148.17031227316417,0.03181904106346337,-7.419087258114131e-05,-0.0017981357934988295
2013-10-01,148.6939593959755,148.9169448659898,147.81526890869696,0.009934412121033204,-0.007696023079894303,-0.0023961842221986275
2013-11-01,145.69589762827002,148.04774684018147,147.38425014245144,-0.004628805978500168,-0.005836797327466741,-0.00291592857373729
2013-12-01,142.5768791271264,147.2849858298883,146.89433117874057,-0.0070214755337273975,-0.005152128462424912,-0.0033240930644716114
2014-01-01,137.96969739537636,145.43139187051113,146.36785531371115,0.010640614766435021,-0.012585084276805105,-0.003584044808297051
2014-02-01,132.48630687243056,146.75154785345947,145.82882578055705,-0.002327002848835207,0.009077517350062863,-0.003682704320554393
2014-03-01,144.53782808347017,145.4442454699598,145.30528067498767,-0.03257020798318578,-0.008908269811266934,-0.003590134548276609
2014-04-01,152.34143546147135,145.08250158924488,144.82995239829188,-0.023086594443747117,-0.002487165302044474,-0.0032712388323929533
2014-05-01,164.20324390256107,145.37161505301202,144.43362866139577,-0.022445419596380845,0.001992752127928412,-0.0027364763319550887
2014-06-01,153.80352402990053,144.61437594684506,144.14380406619773,-0.015795168307101193,-0.005208988741652405,-0.002006628220062936
2014-07-01,145.42281373408593,144.04100281452514,143.98394882838008,-0.035216296040318014,-0.003964841866970943,-0.0011089983288094629
2014-08-01,140.10530396605887,143.40081585007454,143.9704048970527,-0.05603061815356199,-0.004444477280368204,-9.406556381861719e-05
2014-09-01,141.71873319955728,143.49049063989204,144.1108539457373,-0.03595875372522471,0.0006253436515399357,0.0009755411105845723
2014-10-01,143.3493974176129,143.8082269259164,144.40340023390783,-0.03594336985895921,0.002214336884677266,0.0020300087062193484
2014-11-01,140.8775968982631,144.85069375520268,144.83292660725505,-0.033070943028885864,0.007249006900163835,0.002974489330940031
2014-12-01,140.4359377491282,144.96491112094023,145.37490378439333,-0.015016048822960214,0.0007885179061037207,0.0037420853795764233
2015-01-01,133.99818907035032,144.27906383861327,145.9963599313005,-0.028785366642103866,-0.004731126153381951,0.004274851647220146
2015-02-01,132.627886955774,147.9987519412875,146.65553817448347,0.0010686393687444706,0.025781204865835433,0.0045150320425327095
2015-03-01,149.4090129833281,147.68736579188527,147.30538849956233,0.03370179948355684,-0.002103978211422799,0.0044311338880751805
2015-04-01,157.4845995373143,149.62274284070722,147.89961794872482,0.03376076942076395,0.013104553923381558,0.004033996686850827
2015-05-01,168.88610058983411,149.78584207033046,148.39390582448294,0.02851866123943239,0.0010900697750000177,0.0033420497132689774
2015-06-01,162.93739000912225,150.81342043870686,148.75212362163643,0.059386584519650114,0.006860317064505353,0.0024139656892458563
2015-07-01,151.8447963430633,150.53162761631526,148.94984702081285,0.044160764353798926,-0.0018684863825239972,0.0013292139591858643
2015-08-01,146.46506720486232,150.1680311613867,148.97774964959038,0.045392737168209865,-0.0024154156882919154,0.00018732901936886038
2015-09-01,145.88232371860067,148.97434251621357,148.83709555961076,0.029379253010825012,-0.00794901974768692,-0.0009441281688738457
2015-10-01,147.04587615341626,149.27538093106483,148.54306894870214,0.02578649650709437,0.002020740013123401,-0.001975492801731349
2015-11-01,146.175581385648,148.50605581914903,148.1233342490397,0.03760700497475767,-0.005153730689664684,-0.002825676772622785
2015-12-01,141.9421187346255,147.05631790486984,147.61168417403545,0.010725039542142838,-0.009762146777668618,-0.003454216566202888
2016-01-01,134.74645041349706,147.88016916675107,147.0464215767911,0.005584115340199816,0.005602284033890896,-0.0038293892547008566
2016-02-01,134.2323610386252,146.95203838453156,146.4681261383722,0.012097561980960023,-0.006276235599737135,-0.003932740642157598
2016-03-01,150.0878942366954,146.0298549087873,145.91928408720725,0.004543777110976918,-0.006275404450880444,-0.003747177393711354
2016-04-01,153.25067436662908,144.85705675127025,145.43625224306447,-0.026884693380333006,-0.00803122182275402,-0.0033102673657177204
2016-05-01,163.51360808690507,144.52808950603048,145.04696238734456,-0.031811336067122366,-0.002270978388057614,-0.002676704396021563
2016-06-01,153.66209524099784,144.28285098598124,144.77305575302515,-0.05692551456485902,-0.0016968225407768501,-0.0018883996590562903
2016-07-01,143.73110098180126,144.47143539980328,144.62445411516964,-0.053434135094960734,0.001307046627740789,-0.001026445405069154
2016-08-01,143.6741026486049,145.64879270785607,144.60489369281322,-0.01905549636865743,0.008149412406643677,-0.00013524975756070033
2016-09-01,142.00773744282046,145.01409273572992,144.7146750014226,-0.026559669307530953,-0.004357742761378347,0.0007591811439147023
2016-10-01,141.1368632980814,145.0241991063418,144.9472472663517,-0.040184825374972345,6.96923341808997e-05,0.0016071090573697689
2016-11-01,144.93832064073018,145.79433040687758,145.28933288049097,-0.008464209501952383,0.00531036409979464,0.0023600697535887606
2016-12-01,142.59014516031914,147.08844367651977,145.72855328069292,0.004565427312700479,0.008876293515877052,0.003023073968983141
2017-01-01,136.63265948316217,147.25201261456334,146.2497169653564,0.013998209703312482,0.001112044793969602,0.0035762633535492225
2017-02-01,132.15851633982282,146.77896709406235,146.8353107190312,-0.01544966268011663,-0.0032124893378483454,0.004004067603177175
2017-03-01,152.6209585590574,147.73507291412156,147.46626957518654,0.016877206088102382,0.006513915712777152,0.004297051254671835
